id,name,bodyPart,target,equipment,secondaryMuscles,category,difficulty,instruction_count,gifUrl,source
0768,smith single leg split squat,upper legs,quads,smith machine,glutes; hamstrings,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0768-wWFspEi.gif,github
0770,smith squat,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0770-jFtipLl.gif,github
0771,smith standing back wrist curl,lower arms,forearms,smith machine,biceps; triceps,lower arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0771-hfmQ0Tz.gif,github
0772,smith standing behind head military press,shoulders,delts,smith machine,triceps; upper back,shoulders,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0772-ht8xDrP.gif,github
0773,smith standing leg calf raise,lower legs,calves,smith machine,hamstrings; glutes,lower legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0773-6MaEjVA.gif,github
0774,smith standing military press,shoulders,delts,smith machine,triceps; upper back,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0774-jjUPrze.gif,github
3142,smith sumo squat,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3142-dzz6BiV.gif,github
1396,smith toe raise,lower legs,calves,smith machine,ankles; shins,lower legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1396-Y4QlY8z.gif,github
0775,smith upright row,shoulders,delts,smith machine,traps; biceps,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0775-1DN3iz4.gif,github
1308,smith wide grip bench press,chest,pectorals,smith machine,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1308-zoOvPcx.gif,github
1309,smith wide grip decline bench press,chest,pectorals,smith machine,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1309-wi2H9QX.gif,github
0776,snatch pull,upper legs,quads,barbell,hamstrings; glutes; calves,upper legs,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0776-dG5Smob.gif,github
0777,spell caster,waist,abs,dumbbell,obliques; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0777-p9cCe2r.gif,github
1362,sphinx,back,spine,body weight,glutes; hamstrings,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1362-DIVyqrU.gif,github
0778,spider crawl push up,upper legs,glutes,body weight,core; chest; shoulders,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0778-P9GFBME.gif,github
2329,spine twist,waist,abs,body weight,obliques; lower back,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2329-2jl9K55.gif,github
2368,split squats,upper legs,quads,body weight,glutes; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2368-9E25EOx.gif,github
0786,squat jerk,upper legs,quads,barbell,glutes; hamstrings; calves; core,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0786-IMRsOCn.gif,github
1705,squat on bosu ball,upper legs,quads,bosu ball,glutes; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1705-T2fA5Ir.gif,github
1685,squat to overhead reach,upper legs,quads,body weight,glutes; hamstrings; core,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1685-QChZi3x.gif,github
1686,squat to overhead reach with twist,upper legs,quads,body weight,glutes; hamstrings; core,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1686-5BZHW9s.gif,github
3291,stalder press,upper arms,triceps,body weight,shoulders; core,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3291-zd4P4B2.gif,github
3669,standing archer,back,upper back,body weight,shoulders; biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3669-JF8AkMX.gif,github
0788,standing behind neck press,shoulders,delts,barbell,triceps; upper back,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0788-xDh0lJr.gif,github
1490,standing calf raise (on a staircase),lower legs,calves,body weight,ankles; feet,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1490-6HmFgmx.gif,github
1397,standing calves,lower legs,calves,body weight,hamstrings; glutes,lower legs,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1397-XIHEoCG.gif,github
1364,standing pelvic tilt,back,spine,body weight,abdominals,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1364-cuKYxhu.gif,github
0795,standing single leg curl,upper legs,hamstrings,body weight,glutes,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0795-C5jncD2.gif,github
0796,standing wheel rollerout,waist,abs,wheel roller,lower back; shoulders,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0796-KtRomty.gif,github
3314,straddle maltese,waist,abs,body weight,shoulders; chest,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3314-HfqciZF.gif,github
3298,straddle planche,waist,abs,body weight,shoulders; triceps; chest,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3298-BL3GHeY.gif,github
1427,straight leg outer hip abductor,upper legs,abductors,body weight,glutes; hamstrings,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1427-mQ1tBXn.gif,github
0803,superman push-up,chest,pectorals,body weight,core; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0803-4GqRrAk.gif,github
0805,suspended abdominal fallout,waist,abs,body weight,obliques; hip flexors,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0805-X3TCNEU.gif,github
0806,suspended push-up,chest,pectorals,body weight,triceps; shoulders; core,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0806-IaGQCrC.gif,github
0808,suspended row,back,upper back,body weight,biceps; shoulders,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0808-4OaumBr.gif,github
0809,suspended split squat,upper legs,quads,body weight,glutes; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0809-QpXqiq8.gif,github
3433,swimmer kicks v. 2 (male),upper legs,glutes,body weight,hamstrings; quadriceps; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3433-SP3hUez.gif,github
1753,three bench dip,upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1753-DQ0cqkT.gif,github
2459,tire flip,upper legs,glutes,tire,hamstrings; quadriceps; core,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2459-oZjMu1t.gif,github
0811,trap bar deadlift,upper legs,glutes,trap bar,hamstrings; quadriceps; lower back,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0811-jQGwmxN.gif,github
0814,triceps dip,upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0814-X6C6i5Y.gif,github
0812,triceps dip (bench leg),upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0812-VuoerH0.gif,github
0813,triceps dip (between benches),upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0813-Wgbn9qo.gif,github
0815,triceps dips floor,upper arms,triceps,body weight,chest; shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0815-7aVz15j.gif,github
0816,triceps press,upper arms,triceps,body weight,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0816-fSrPP6B.gif,github
0818,twin handle parallel grip lat pulldown,back,lats,cable,biceps; rhomboids; rear deltoids,back,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0818-rkg41Fb.gif,github
1466,twist hip lift,upper legs,glutes,body weight,obliques; hamstrings,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1466-AX1kB0o.gif,github
2802,twisted leg raise,waist,abs,body weight,obliques; hip flexors,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2802-C0eCeEt.gif,github
2801,twisted leg raise (female),waist,abs,body weight,obliques; hip flexors,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2801-yT9tk17.gif,github
3231,two toe touch (male),back,spine,body weight,hamstrings; glutes,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3231-p195zsJ.gif,github
1366,upward facing dog,back,spine,body weight,shoulders; chest,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1366-01qpYSe.gif,github
3420,v-sit on floor,waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3420-ZuXu4Eq.gif,github
0826,vertical leg raise (on parallel bars),waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0826-ZNgOYQU.gif,github
0830,weighted bench dip,upper arms,triceps,weighted,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0830-MU9HnE7.gif,github
2987,weighted close grip chin-up on dip cage,back,lats,weighted,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2987-Gk1r408.gif,github
3643,weighted cossack squats (male),upper legs,glutes,weighted,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3643-GWoKnIm.gif,github
3670,weighted decline sit-up,waist,abs,weighted,hip flexors; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3670-EZeDVzO.gif,github
0833,weighted donkey calf raise,lower legs,calves,weighted,hamstrings; glutes,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0833-LmaFNZS.gif,github
1310,weighted drop push up,chest,pectorals,weighted,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1310-PSlvNMs.gif,github
2135,weighted front plank,waist,abs,weighted,shoulders; lower back,waist,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2135-VBAWRPG.gif,github
0834,weighted front raise,shoulders,delts,weighted,biceps; forearms,shoulders,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0834-e4aFmFY.gif,github
0866,weighted hanging leg-hip raise,waist,abs,weighted,hip flexors; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0866-QOA0FD0.gif,github
0835,weighted hyperextension (on stability ball),back,spine,weighted,glutes; hamstrings,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0835-8urJS9b.gif,github
3641,weighted kneeling step with swing,shoulders,delts,weighted,triceps; core,shoulders,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3641-7uFJuXp.gif,github
3644,weighted lunge with swing,upper legs,glutes,weighted,quadriceps; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3644-5WiFcYk.gif,github
3286,weighted muscle up,back,lats,weighted,biceps; triceps; shoulders; chest,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3286-JsOV1SU.gif,github
3312,weighted muscle up (on bar),back,lats,weighted,biceps; triceps; shoulders; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3312-MCkqdKE.gif,github
3290,weighted one hand pull up,back,lats,weighted,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3290-fXfqg1E.gif,github
0841,weighted pull-up,back,lats,weighted,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0841-HMzLjXx.gif,github
0844,weighted round arm,shoulders,delts,weighted,triceps; upper back,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0844-VLYXo8S.gif,github
0846,weighted russian twist,waist,abs,weighted,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0846-fZFZ704.gif,github
0845,weighted russian twist (legs up),waist,abs,weighted,obliques; hip flexors,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0845-WU9BLIs.gif,github
2371,weighted russian twist v. 2,waist,abs,weighted,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2371-YIUAtYf.gif,github
0847,weighted seated bicep curl (on stability ball),upper arms,biceps,medicine ball,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0847-b4b6afT.gif,github
0849,weighted seated twist (on stability ball),waist,abs,weighted,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0849-s34Y4LR.gif,github
0850,weighted side bend (on stability ball),waist,abs,weighted,obliques; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0850-6bOA1Oi.gif,github
0851,weighted sissy squat,upper legs,quads,weighted,glutes; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0851-0lQnxMZ.gif,github
0852,weighted squat,upper legs,glutes,weighted,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0852-JZuApnB.gif,github
0853,weighted standing curl,upper arms,biceps,weighted,forearms,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0853-M5Y7GPg.gif,github
0854,weighted standing hand squeeze,lower arms,forearms,weighted,biceps; triceps,lower arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0854-bjqbauy.gif,github
3313,weighted straight bar dip,chest,pectorals,weighted,triceps; shoulders,chest,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3313-Ff18ItA.gif,github
0856,weighted svend press,chest,pectorals,weighted,shoulders; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0856-I1OBLnn.gif,github
1754,weighted three bench dips,upper arms,triceps,weighted,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1754-gtO1ErP.gif,github
1755,weighted tricep dips,upper arms,triceps,weighted,chest; shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1755-bZq4bwK.gif,github
1767,weighted triceps dip on high parallel bars,upper arms,triceps,weighted,chest; shoulders,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1767-K1vlode.gif,github
0857,wheel rollerout,waist,abs,wheel roller,lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0857-NAgVB3t.gif,github
1429,wide grip pull-up,back,lats,body weight,biceps; forearms,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1429-Qqi7bko.gif,github
1367,wide grip rear pull-up,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1367-OYFhXVD.gif,github
1311,wide hand push up,chest,pectorals,body weight,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1311-JmMVpR3.gif,github
